transaction_id,date_key,location_key,flat_key,lease_key,resale_price,price_per_sqm
561111,5,3483,2238,489,912888,6045.62
565159,7,4041,811,444,510000,4722.22
552297,1,1277,976,650,805000,7666.67
569342,9,1277,845,657,816888,7930.95
554740,3,1498,1167,222,468000,5086.96
556991,4,1498,1182,222,495000,5380.43
561393,6,1498,1196,229,488000,5304.35
567788,9,1498,1196,232,480000,5217.39
551750,1,1019,110,4,250000,5434.78
568859,9,1019,100,15,230000,5000.0
575196,12,1019,110,16,260000,5652.17
560377,5,1019,625,14,330000,5500.0
562857,6,1278,846,635,760000,7307.69
550694,1,367,1579,645,918000,7007.63
563502,7,367,1549,625,928000,7365.08
551800,1,1168,1018,652,991000,9175.93
560073,5,950,257,139,320888,4861.94
566402,8,950,235,131,340000,5151.52
570718,10,950,235,142,370000,5606.06
572896,11,950,197,133,338000,5121.21
572897,11,950,197,134,328000,4969.7
566332,8,7793,1549,572,498000,3952.38
556707,3,3484,2125,609,1023000,5715.08
567480,8,3484,2124,618,950000,5367.23
558729,4,3484,454,609,363000,5260.87
556860,3,4042,1596,470,650000,5327.87
556833,3,4042,846,476,508000,4884.62
566287,8,7794,846,513,465000,4471.15
565032,7,3485,1768,606,666000,4897.06
554124,2,2632,471,448,395000,5895.52
554377,2,3486,814,627,500000,4504.5
565093,7,4043,558,546,380000,5937.5
570673,10,7795,1620,506,508000,4198.35
573760,11,3487,814,640,525000,4729.73
574922,12,7796,1569,523,515000,4256.2
555571,3,7796,846,514,425000,4086.54
557774,4,7796,880,510,433000,4163.46
571393,10,2633,481,479,450000,5421.69
558815,4,3475,812,493,450000,4128.44
562959,6,3475,1372,494,450000,5357.14
561289,5,4044,2272,439,855000,5856.16
574923,12,7797,1601,559,535000,4212.6
563015,6,3476,1569,507,620000,5123.97
561173,5,4045,298,470,380000,5205.48
573801,11,3477,1554,639,660000,5038.17
552521,1,3477,1768,634,730000,5367.65
575975,12,4046,2067,465,780000,5492.96
567129,8,2634,481,436,435000,5240.96
575833,12,3478,2142,636,830000,5724.14
556704,3,3478,2232,625,775000,5344.83
567478,8,3478,2283,630,845000,5909.09
571716,10,3478,2285,638,864000,5958.62
561288,5,4047,2241,439,829000,5383.12
555633,3,7798,2143,559,675000,4623.29
559043,4,4048,2172,460,865000,6091.55
557841,4,7799,2107,559,688000,4744.83
552142,1,2635,471,428,395000,5895.52
561171,5,4049,345,460,425000,5821.92
567294,8,1279,1688,631,980000,8032.79
571550,10,1279,1646,632,1060000,8688.52
566702,8,1020,100,18,250000,5434.78
555948,3,1020,612,5,288000,4800.0
560375,5,1020,612,6,350000,5833.33
560376,5,1020,625,14,323000,5383.33
562394,6,1020,634,14,400000,6666.67
566708,8,1020,577,20,340118,5668.63
568863,9,1020,637,18,385000,5422.54
575199,12,1020,577,16,333000,5550.0
569305,9,1256,236,79,365000,5447.76
550692,1,368,1670,641,992888,8072.26
565701,8,368,810,635,770000,7196.26
561901,6,4682,955,548,610000,5495.5
565049,7,3505,2123,595,830000,4715.91
552543,1,3505,2191,581,1090000,5677.08
569384,9,3505,298,597,350000,4794.52
569551,9,4050,323,466,414000,5671.23
553575,2,7800,2108,572,690000,4726.03
560045,5,7800,2206,573,717000,4910.96
566361,8,7800,2175,561,695000,4793.1
568590,9,7800,2176,568,678000,4643.84
553574,2,7801,2175,564,690000,4758.62
566362,8,7801,2143,568,700000,4794.52
572868,11,7801,2142,574,690000,4758.62
556696,3,3506,1595,507,538888,4453.62
567457,8,3506,1595,513,590000,4876.03
575818,12,3506,1620,520,600000,4958.68
561951,6,4683,1573,548,805000,6440.0
574693,12,4683,882,539,675000,6367.92
568572,9,7802,1550,565,525000,4133.86
570639,10,7802,883,573,478000,4467.29
571447,10,2652,808,361,505000,4809.52
564762,7,2652,1400,374,535000,6369.05
564763,7,2652,1372,374,495000,5892.86
571443,10,2652,1372,366,505000,6011.9
561113,5,3507,2190,593,980000,5185.19
567653,8,4051,1550,474,685000,5393.7
559904,5,4684,2255,549,910000,6190.48
566164,8,4684,2287,541,965000,6564.63
557773,4,7803,917,563,465000,4386.79
554177,2,2671,880,394,535000,5144.23
569513,9,3508,2233,483,738000,5054.79
558928,4,4052,367,462,390000,5342.47
554564,2,4052,914,478,580000,5631.07
559010,4,4052,914,464,540000,5242.72
555460,3,4685,2261,550,975000,6372.55
572702,11,4685,2255,539,960000,6530.61
572851,11,7804,1651,574,570000,4488.19
568529,9,7804,920,561,460000,4220.18
566330,8,7804,1760,573,595000,4311.59
554313,2,3509,298,595,380000,5205.48
575976,12,4053,2067,465,785000,5528.17
553526,2,7805,846,505,447000,4298.08
557778,4,7805,880,492,448000,4307.69
559990,5,7805,915,493,480000,4615.38
563989,7,7805,846,494,483000,4644.23
552146,1,2672,563,434,392000,6125.0
573818,11,3510,2123,583,975000,5539.77
569514,9,3510,2127,587,1005000,5317.46
567330,8,3510,298,587,398000,5452.05
572694,11,4686,1616,657,880000,7521.37
551114,1,4686,803,667,638000,6380.0
562041,6,7806,810,573,460000,4299.07
575589,12,2653,1386,391,490000,5833.33
552525,1,3511,1626,631,600000,4724.41
563016,6,3511,1744,638,646000,4785.19
559887,5,4687,1592,648,790000,6694.92
551115,1,4687,842,667,640000,6400.0
555574,3,7807,885,563,461000,4229.36
564770,7,2673,881,396,573000,5457.14
569252,9,2673,916,390,590000,5619.05
561110,5,3488,2233,491,750000,5136.99
573816,11,3488,2233,495,820000,5616.44
565195,7,4054,2233,467,860000,5890.41
574730,12,4688,1564,655,785000,6767.24
573565,11,2654,1386,386,530888,6320.1
571717,10,3489,2233,460,805000,5513.7
567654,8,4055,1550,448,725000,5708.66
573961,11,4055,1621,449,738888,6056.46
563125,6,4055,846,438,575000,5528.85
564038,7,7808,1550,573,515000,4055.12
570674,10,7808,1778,560,605000,4448.53
558589,4,2674,916,402,570000,5428.57
575591,12,2674,880,393,585000,5625.0
556397,3,2674,1372,399,480000,5714.29
558865,4,3490,1598,635,575888,4644.26
561032,5,3490,847,631,475000,4523.81
562963,6,3490,809,635,475000,4481.13
552606,1,4056,323,437,430000,5890.41
552608,1,4056,367,445,410000,5616.44
554496,2,4056,323,445,397000,5438.36
567536,8,4056,367,452,425000,5821.92
559165,5,1558,471,228,352000,5253.73
550405,1,1558,1131,225,430000,4831.46
555947,3,1021,623,5,305000,5258.62
556504,3,1257,847,650,805000,7666.67
551445,1,951,749,131,425000,4670.33
553627,2,951,775,144,450000,4945.05
553628,2,951,759,132,460000,5054.95
560104,5,951,767,133,515000,5659.34
551345,1,7809,1576,567,525000,4101.56
572814,11,7809,848,560,448000,4226.42
554379,2,3491,846,593,468000,4500.0
558816,4,3491,807,595,468000,4500.0
558927,4,4057,323,473,412000,5643.84
561172,5,4057,323,475,395000,5410.96
567535,8,4057,345,466,420000,5753.42
569550,9,4057,323,467,415000,5684.93
552703,1,4057,806,463,495000,4805.83
561250,5,4057,914,475,570000,5533.98
571814,10,4057,883,472,575000,5373.83
564063,7,7810,2072,566,635000,4319.73
560854,5,2675,1596,418,625888,5130.23
575590,12,2675,914,424,592000,5747.57
564983,7,3492,917,627,495000,4669.81
567408,8,3492,805,637,460000,4509.8
552523,1,3492,1737,646,565000,4124.09
570687,10,7811,2109,560,673000,4578.23
566033,8,709,2118,388,955000,5968.75
568319,9,709,2289,402,990000,6644.3
560814,5,2655,1386,418,485000,5773.81
556649,3,3493,846,585,475000,4567.31
561031,5,3493,880,597,500000,4807.69
552449,1,3493,1386,599,433000,5154.76
554378,2,3493,1394,593,455000,5416.67
567215,8,2656,1576,615,730000,5703.12
554176,2,2656,951,609,630000,5887.85
567214,8,2657,1628,610,850000,6589.15
573564,11,2657,850,616,600000,5555.56
554210,2,2657,1763,602,780000,5954.2
552207,1,2658,917,604,635000,5990.57
558622,4,2658,1737,613,755000,5510.95
556396,3,2659,811,620,570000,5277.78
558623,4,2659,1773,614,820000,6259.54
558624,4,2660,1651,614,850000,6692.91
560813,5,2660,809,614,580000,5471.7
573603,11,2660,1773,606,855000,6526.72
566331,8,7812,1651,573,595000,4685.04
567180,8,2676,1372,472,499000,5940.48
552450,1,3494,915,599,498000,4788.46
556650,3,3494,1394,595,460000,5476.19
564980,7,3494,1380,597,455000,5416.67
555572,3,7813,849,637,446000,4168.22
553326,2,710,1379,387,572000,6891.57
573502,11,2661,558,386,370000,5781.25
571663,10,3032,1548,638,585000,4680.0
558741,4,3032,848,625,480000,4528.3
566329,8,7814,1627,628,560000,4375.0
557816,4,7814,1741,630,555000,4204.55
560764,5,2677,346,445,425000,5743.24
567135,8,2677,324,444,445888,6025.51
575542,12,2677,346,441,425000,5743.24
564764,7,2677,916,450,565000,5380.95
573759,11,3495,880,587,488000,4692.31
575778,12,3495,846,594,490000,4711.54
554376,2,3495,1380,593,425000,5059.52
564039,7,7815,1575,638,515000,4055.12
572850,11,7815,1549,640,528000,4190.48
559797,5,711,2308,404,992288,6750.26
556332,3,2662,368,419,410000,5540.54
567132,8,2662,324,422,435000,5878.38
562968,6,3033,1744,631,620000,4592.59
561210,5,3837,1133,561,500000,5494.51
565068,7,3837,563,560,410000,6406.25
575592,12,2678,808,449,535000,5095.24
563028,6,3496,2125,608,975000,5446.93
563029,6,3496,2184,608,860000,5341.61
573815,11,3496,2189,615,970000,5418.99
575834,12,3496,2087,605,1036000,5787.71
573761,11,3496,1140,607,470000,4795.92
560031,5,7816,1628,630,560000,4341.09
559782,5,712,1379,388,575000,6927.71
571446,10,2663,880,394,578000,5557.69
556705,3,3497,2119,602,800000,4968.94
565046,7,3497,2188,606,938000,5299.44
567133,8,2679,561,444,410000,5857.14
564768,7,2679,1376,438,480000,5393.26
561112,5,3498,2159,602,1060000,5988.7
567479,8,3498,2125,613,1015000,5670.39
552346,1,3498,454,620,365088,5291.13
554481,2,3838,311,711,388888,6481.47
561143,5,3838,311,714,390000,6500.0
564873,7,1258,846,656,805000,7740.38
575663,12,1258,916,670,850000,8095.24
555294,3,619,211,53,278088,4634.8
559758,5,619,211,65,300000,5000.0
563730,7,619,173,51,278888,4648.13
572525,11,619,191,54,300000,5000.0
558182,4,1022,593,13,320000,5517.24
562393,6,1022,623,14,312500,5387.93
568046,9,434,1609,806,928000,8436.36
568048,9,434,1609,806,905000,8227.27
553601,2,952,196,144,315000,4846.15
560070,5,952,196,133,365000,5615.38
570717,10,952,196,136,325000,5000.0
570721,10,952,216,136,325000,5000.0
571444,10,2664,1372,423,510000,6071.43
559033,4,4058,1596,463,670000,5491.8
559007,4,4058,880,463,515000,4951.92
559008,4,4058,915,461,535000,5144.23
563869,7,4689,2134,657,1001000,7360.29
554125,2,2680,346,454,400000,5405.41
558539,4,2680,324,450,415000,5608.11
571395,10,2680,346,452,420000,5675.68
573504,11,2680,299,441,413000,5581.08
567412,8,3512,848,639,500500,4721.7
552526,1,3512,1744,625,620000,4592.59
559034,4,4059,1550,477,660000,5196.85
573931,11,4059,846,479,520000,5000.0
553529,2,7817,952,627,460000,4259.26
557777,4,7817,951,637,430000,4018.69
570638,10,7817,918,636,508000,4747.66
571445,10,2665,914,396,603333,5857.6
552607,1,4060,346,461,380000,5135.14
558929,4,4060,346,477,425000,5743.24
569552,9,4060,346,472,410000,5540.54
573853,11,4060,324,479,413000,5581.08
572703,11,4690,2099,655,960000,7111.11
572704,11,4690,2135,655,920000,6715.33
574746,12,4690,2229,655,978000,6887.32
568574,9,7818,1574,628,560000,4444.44
568530,9,7818,884,628,485000,4490.74
574884,12,7818,849,640,470000,4392.52
560816,5,2681,915,445,545000,5240.38
564765,7,2681,916,439,568000,5409.52
569464,9,3513,1372,573,420000,5000.0
561147,5,3839,299,466,380000,5135.14
560763,5,2666,324,404,428000,5783.78
573503,11,2666,324,394,450000,6081.08
552452,1,3514,880,569,496888,4777.77
552453,1,3514,1380,569,430000,5119.05
567410,8,3514,1394,559,430000,5119.05
571655,10,3514,1394,573,448888,5343.9
575779,12,3514,1380,568,448888,5343.9
569623,9,3840,1545,473,640000,5245.9
553527,2,7819,880,634,455000,4375.0
558584,4,2682,1386,452,525000,6250.0
569463,9,3515,915,566,470000,4519.23
556651,3,3515,1372,567,415000,4940.48
567409,8,3515,1377,565,445000,4944.44
554530,2,3841,851,468,528000,4844.04
557775,4,7820,951,635,480000,4485.98
568532,9,7820,880,630,478888,4604.69
556440,3,2667,1596,426,698888,5728.59
571484,10,2667,1596,424,650000,5327.87
564761,7,2667,1386,419,508000,6047.62
569251,9,2667,1394,432,541000,6440.48
573563,11,2667,1386,424,568000,6761.9
552451,1,3516,917,631,480000,4528.3
561033,5,3516,809,630,480000,4528.3
573762,11,3516,848,640,478000,4509.43
558636,4,2668,2143,603,970000,6643.84
567224,8,2669,2254,612,960000,6575.34
560861,5,2670,2207,620,976888,6600.59
558637,4,2683,2233,460,858888,5882.79
573621,11,2683,2286,481,935000,6404.11
565034,7,3517,1625,639,613000,4865.08
564984,7,3517,916,638,498000,4742.86
558587,4,2684,807,439,566000,5442.31
568575,9,7821,1600,632,578000,4587.3
562802,6,2206,2233,466,950000,6506.85
554422,2,3518,1552,631,600000,4651.16
565033,7,3518,1577,639,600000,4651.16
571703,10,3518,1603,626,655388,5080.53
564985,7,3518,806,639,420000,4077.67
564986,7,3518,845,639,468000,4543.69
554507,2,3626,846,464,498000,4788.46
571401,10,2207,811,480,590000,5462.96
566360,8,7822,2103,670,685000,4858.16
555632,3,7822,2233,656,700000,4794.52
567186,8,2208,1575,475,680000,5354.33
554423,2,3519,1601,625,600000,4724.41
562776,6,2209,1550,460,685000,5393.7
560880,5,1280,219,90,378800,5570.59
567246,8,1280,259,97,390000,5735.29
567248,8,1280,275,94,460000,5897.44
573628,11,1280,247,99,432000,5538.46
564846,7,1281,219,92,390000,5735.29
567245,8,1281,272,97,386888,5689.53
556472,3,1282,259,96,388888,5718.94
558657,4,1282,280,96,400000,5882.35
562391,6,1023,121,14,261000,5673.91
558204,4,1049,1355,1088,1008000,12144.58
558205,4,1049,1343,1088,958000,11542.17
564362,7,1049,1227,1089,860000,9885.06
566728,8,1049,1352,1084,950000,11445.78
568889,9,1049,1364,1081,945000,11385.54
571024,10,1049,1360,1079,970000,11686.75
571025,10,1049,1362,1079,1150000,13855.42
573179,11,1049,1318,1081,945000,10862.07
573180,11,1049,1344,1079,970000,11149.43
551802,1,1049,1922,1092,1200000,11111.11
558223,4,1049,1942,1096,1250000,12019.23
564380,7,1049,1931,1089,1200000,11538.46
554274,2,1259,1572,663,1048000,8451.61
556526,3,1259,1599,664,980000,7840.0
557244,4,364,251,108,350000,5932.2
557245,4,364,190,108,370888,6286.24
565648,8,364,230,126,388000,6576.27
565649,8,364,267,117,398000,6745.76
567982,9,364,190,117,380000,6440.68
567983,9,364,230,120,352000,5966.1
557305,4,435,1694,798,925000,8409.09
565742,8,435,1658,800,855000,7702.7
553060,2,435,867,799,680000,7555.56
553061,2,435,963,799,715000,7944.44
559483,5,435,901,796,702888,7809.87
563484,7,435,901,802,705000,7833.33
572261,11,435,833,807,645000,7087.91
551411,1,953,197,149,340000,5151.52
553600,2,953,177,140,300000,4545.45
566403,8,953,235,144,320000,4848.48
568623,9,953,197,142,380000,5757.58
570719,10,953,270,142,360000,5454.55
572895,11,953,246,133,380000,4935.06
553573,2,7823,2103,645,675000,4787.23
552258,1,2210,2254,459,885000,6061.64
569284,9,2210,2254,452,930000,6369.86
573609,11,2210,2272,441,942000,6452.05
573610,11,2210,2233,441,865000,5924.66
575625,12,2210,2254,449,926188,6343.75
556697,3,3520,1573,632,595000,4760.0
567411,8,3520,848,636,490000,4622.64
573763,11,3520,809,640,500000,4716.98
552717,1,3627,1545,462,568000,4655.74
559013,4,3627,1596,463,618000,5065.57
569563,9,3627,807,475,497000,4778.85
575549,12,2211,807,436,558888,5373.92
554186,2,2212,1626,470,665000,5236.22
564728,7,2212,915,473,570000,5480.77
573802,11,3521,1569,626,560000,4628.1
554455,2,3628,368,489,386000,5216.22
565056,7,3628,324,495,373000,5040.54
552158,1,2213,807,471,530000,5096.15
552159,1,2213,807,462,525000,5048.08
558586,4,2685,846,473,400000,3846.15
564767,7,2685,807,477,540000,5192.31
571705,10,3522,1572,626,620000,5000.0
567491,8,3629,299,475,380000,5135.14
567181,8,2686,880,466,565000,5432.69
562809,6,2687,2272,460,895000,6130.14
567225,8,2687,2286,467,913000,6253.42
569291,9,2687,2254,467,882000,6041.1
558945,4,3630,807,461,495000,4759.62
561192,5,3630,807,463,475000,4567.31
560815,5,2688,807,466,530000,5096.15
573566,11,2689,807,481,560000,5384.62
566289,8,7824,848,631,485000,4575.47
574886,12,7824,808,638,480000,4571.43
558626,4,2690,1545,463,628000,5147.54
552208,1,2690,880,464,565000,5432.69
552524,1,3523,1572,635,595000,4798.39
571704,10,3523,1623,626,635000,5120.97
575819,12,3523,1547,640,590000,4758.06
552252,1,2691,1570,464,600000,4918.03
562768,6,2691,915,461,574000,5519.23
572852,11,7825,1574,632,545000,4325.4
571448,10,2692,881,488,590000,5619.05
556708,3,3524,2176,632,800000,5479.45
561114,5,3524,2073,638,748000,5054.05
559005,4,4061,846,477,480000,4615.38
565161,7,4061,846,474,480000,4615.38
567621,8,4061,846,474,490000,4711.54
573932,11,4061,846,479,520000,5000.0
575940,12,4061,880,481,530000,5096.15
566286,8,7826,849,631,452000,4224.3
556399,3,2693,948,491,580000,5576.92
558588,4,2693,879,491,565000,5485.44
554440,2,3525,2072,631,700000,4761.9
565048,7,3525,2108,639,750000,5136.99
571719,10,3525,2145,640,810000,5472.97
571718,10,3525,2261,626,850000,5555.56
559006,4,4062,880,460,500000,4807.69
552251,1,2694,1569,489,630000,5206.61
556441,3,2694,1595,483,690000,5702.48
573604,11,2694,1595,496,690000,5702.48
552209,1,2694,915,489,560000,5384.62
552704,1,4063,880,463,482000,4634.62
554563,2,4063,1380,463,426000,5071.43
556831,3,4063,1394,461,438000,5214.29
556442,3,2695,1544,489,628000,5190.08
564769,7,2695,915,487,558000,5365.38
569515,9,3526,2108,636,745000,5102.74
575836,12,3526,2072,642,725000,4931.97
558880,4,3526,2273,632,760000,5170.07
575939,12,4064,846,440,511888,4922.0
552701,1,4064,1386,446,432000,5142.86
571816,10,4064,1386,441,445000,5297.62
552103,1,2227,361,1071,486000,7253.73
569173,9,2227,318,1056,465000,6940.3
552164,1,2227,869,1071,650000,7065.22
575552,12,2227,869,1068,670000,7282.61
554141,2,2228,937,1063,660000,7173.91
573520,11,2228,903,1057,655000,7119.57
560853,5,2696,1620,487,680000,5619.83
558585,4,2696,915,484,535000,5144.23
562767,6,2696,880,495,546000,5250.0
575835,12,3527,2074,640,730000,4899.33
554098,2,2229,292,1070,450000,6716.42
558516,4,2229,395,1062,495000,7388.06
564689,7,2229,318,1065,485000,7238.81
571370,10,2229,395,1067,520000,7761.19
552162,1,2229,903,1071,610000,6630.43
567148,8,2229,869,1056,650000,7065.22
575551,12,2229,937,1068,668000,7260.87
575554,12,2229,903,1058,688888,7487.91
558517,4,2230,339,1054,475000,7089.55
560741,5,2230,384,1054,510000,7611.94
571371,10,2230,339,1057,485000,7238.81
575521,12,2230,384,1068,515000,7686.57
552163,1,2230,869,1071,645000,7010.87
571407,10,2230,903,1067,660000,7173.91
553303,2,620,211,55,310000,5166.67
562395,6,1024,593,14,305000,5258.62
568864,9,1024,575,15,308000,5310.34
551758,1,1050,533,1087,665000,10230.77
551779,1,1050,1363,1092,993000,11413.79
551780,1,1050,1226,1092,980000,11807.23
555982,3,1050,1304,1088,905000,10903.61
560395,5,1050,1361,1096,990000,11379.31
564363,7,1050,1343,1089,931888,11227.57
566729,8,1050,1356,1084,970000,11149.43
575226,12,1050,1286,1083,923888,11131.18
568044,9,365,1673,616,965000,7658.73
570087,10,365,1625,616,992000,7873.02
559507,5,436,1658,796,880888,7935.93
568047,9,436,1677,800,888000,8072.73
561624,6,436,832,797,675000,7500.0
550700,1,465,1565,138,888000,7589.74
565743,8,465,1641,132,980000,8376.07
564766,7,2697,807,489,520000,5000.0
556832,3,4065,846,454,472000,4538.46
552253,1,2713,1561,1115,770000,6814.16
552254,1,2713,1588,1115,815000,7149.12
552255,1,2713,1537,1114,687000,6026.32
556445,3,2713,1661,1119,845000,7412.28
569281,9,2713,1587,1123,850000,7522.12
573607,11,2713,1562,1124,790000,6929.82
564773,7,2713,904,1122,690000,7419.35
567183,8,2713,871,1118,660000,7021.28
571449,10,2713,836,1123,668000,7106.38
554211,2,2701,1569,462,610000,5041.32
552210,1,2701,880,478,562000,5403.85
554586,2,4066,1621,469,700000,5737.7
556400,3,2702,915,491,545000,5240.38
567182,8,2702,915,487,585000,5625.0
571450,10,2714,836,1123,660000,7021.28
558627,4,2715,1562,1119,758000,6649.12
564819,7,2715,1613,1122,795000,6973.68
571485,10,2715,1613,1121,818000,7175.44
573608,11,2715,1638,1124,816000,7157.89
552211,1,2715,871,1115,678000,7212.77
569254,9,2715,905,1123,680000,7234.04
556401,3,2703,807,471,520000,5000.0
559032,4,4067,1550,477,640000,5039.37
561285,5,4067,1626,460,675000,5314.96
556444,3,2704,1595,471,658888,5445.36
564976,7,3479,922,638,532000,4792.79
564977,7,3479,853,638,513000,4621.62
564978,7,3479,857,638,520000,4521.74
567620,8,4068,880,466,490000,4711.54
556443,3,2705,1569,489,600000,4958.68
562799,6,2705,1544,484,605000,5000.0
564817,7,2705,1544,487,645000,5330.58
564818,7,2705,1595,487,675000,5578.51
573605,11,2705,1620,488,672500,5557.85
554178,2,2705,846,491,530000,5096.15
564981,7,3499,850,639,500000,4629.63
564982,7,3499,811,639,460000,4259.26
554585,2,4069,1550,473,700000,5511.81
573962,11,4069,1545,481,700000,5737.7
571815,10,4069,880,479,510000,4903.85
573622,11,2706,2104,496,865000,6091.55
552268,1,2706,2275,491,838888,5630.12
554221,2,2706,2257,489,780000,5234.9
564831,7,2706,2257,495,838000,5624.16
567226,8,2706,2262,488,839000,5448.05
569201,9,2707,324,460,430000,5810.81
569462,9,3500,887,626,525000,4729.73
571817,10,4070,880,481,550000,5288.46
552700,1,4070,1386,469,475000,5654.76
552702,1,4070,1372,473,428000,5095.24
560818,5,2708,919,461,540000,5000.0
573567,11,2708,850,474,510888,4730.44
569474,9,3069,1595,628,605000,5000.0
560971,5,3069,847,637,478000,4552.38
571813,10,4071,1375,448,453000,5147.73
575938,12,4071,1379,441,460000,5542.17
560765,5,2709,299,461,393000,5310.81
558827,4,3070,1622,630,583000,4739.84
552104,1,2231,346,468,423000,5716.22
562693,6,2231,324,470,432000,5837.84
556657,3,3071,1573,631,550888,4407.1
562976,6,3071,1544,637,570000,4710.74
564993,7,3071,1624,632,603000,4824.0
554099,2,2232,319,1109,468000,6882.35
562692,6,2232,362,1114,505000,7426.47
573467,11,2232,362,1122,525000,7720.59
554140,2,2232,870,1109,670000,7204.3
567147,8,2232,835,1120,680000,7311.83
569213,9,2232,870,1117,688000,7397.85
571403,10,2232,835,1117,640000,6881.72
573518,11,2232,904,1122,700000,7526.88
558515,4,2233,340,1107,490000,7205.88
575520,12,2233,293,1118,471000,6926.47
564690,7,2234,368,469,408000,5513.51
567103,8,2234,346,475,440000,5945.95
552165,1,2234,879,464,545000,5291.26
558817,4,3501,881,631,480000,4571.43
552705,1,4072,1386,454,423000,5035.71
559004,4,4072,1380,450,403000,4797.62
559009,4,4072,1372,439,420000,5000.0
565160,7,4072,1372,444,420000,5000.0
569172,9,2235,293,1120,472000,6941.18
573466,11,2235,340,1122,510000,7500.0
573468,11,2235,362,1122,530000,7794.12
554139,2,2235,835,1109,633000,6806.45
558549,4,2235,835,1107,630000,6774.19
558550,4,2235,797,1115,635000,6827.96
567145,8,2235,904,1119,702888,7557.94
569214,9,2235,870,1117,675000,7258.06
571405,10,2235,904,1122,708000,7612.9
571406,10,2235,870,1122,680888,7321.38
575550,12,2235,904,1118,745000,8010.75
575553,12,2235,835,1118,660000,7096.77
560774,5,2236,870,1114,690000,7419.35
567146,8,2236,870,1119,700500,7532.26
571404,10,2236,835,1122,690000,7419.35
573517,11,2236,835,1122,643888,6923.53
571957,11,1559,452,219,360000,5373.13
551777,1,1051,1364,1092,990000,11927.71
553867,2,1051,1247,1087,843000,10156.63
558203,4,1051,1247,1088,755000,9096.39
558206,4,1051,1286,1096,880000,10602.41
560398,5,1051,1226,1095,855000,10301.2
562420,6,1051,1226,1095,755000,9096.39
564364,7,1051,1318,1089,930000,10689.66
564366,7,1051,1327,1089,918000,11060.24
564367,7,1051,1362,1089,990000,11927.71
571022,10,1051,1360,1081,1120000,13493.98
571023,10,1051,1266,1081,840000,10120.48
573181,11,1051,1343,1082,928000,11180.72
575223,12,1051,1343,1082,968888,11673.35
566754,8,1051,1936,1080,1270000,12211.54
550697,1,437,1609,792,911000,8281.82
553075,2,437,1657,798,925000,8409.09
550671,1,437,987,805,710000,7888.89
568030,9,437,987,806,710000,7888.89
570063,10,437,1038,807,758000,8422.22
552226,1,2237,1575,463,670000,5275.59
573519,11,2237,880,472,580000,5576.92
569460,9,3502,881,637,480000,4571.43
554565,2,4073,915,469,490000,4711.54
562778,6,2238,1570,477,645000,5286.89
556333,3,2710,368,470,416000,5621.62
558540,4,2710,324,463,410000,5540.54
564718,7,2710,299,469,392000,5297.3
564771,7,2710,914,473,591888,5746.49
564772,7,2710,846,473,515000,4951.92
567454,8,3503,1622,630,640000,5203.25
575817,12,3503,1597,636,600000,4878.05
573606,11,2711,1545,419,650000,5327.87
575623,12,2711,1545,417,630000,5163.93
552522,1,3504,1620,631,512000,4231.4
554421,2,3504,1549,637,560000,4444.44
567455,8,3504,1622,628,580000,4715.45
567456,8,3504,1569,636,530000,4380.17
569461,9,3504,847,636,453000,4314.29
564717,7,2712,346,477,430000,5810.81
569202,9,2712,299,466,410000,5540.54
569203,9,2712,324,474,420000,5675.68
554126,2,2698,368,476,435000,5878.38
554127,2,2698,324,463,400000,5405.41
567134,8,2698,368,477,400000,5405.41
556398,3,2698,915,461,568000,5461.54
569253,9,2699,880,467,515000,4951.92
558625,4,2700,1545,463,628000,5147.54
560817,5,2700,807,461,535000,5144.23
560936,5,3203,525,1056,425000,6343.28
564908,7,3203,523,1067,419000,6253.73
573680,11,3203,534,1059,445000,6641.79
573681,11,3203,523,1059,425000,6343.28
554346,2,3204,1311,1064,565000,5947.37
556600,3,3204,1251,1066,545000,5923.91
567377,8,3204,1210,1058,538000,5847.83
567380,8,3204,1251,1068,560000,6086.96
571607,10,3204,1251,1058,548000,5956.52
575745,12,3204,1210,1060,550000,5978.26
562885,6,3205,529,1056,422000,6298.51
567374,8,3205,1289,1068,590000,6413.04
575743,12,3205,1230,1060,565000,6141.3
554300,2,3206,539,1054,435000,6492.54
556438,3,2636,1570,470,650000,5327.87
575588,12,2636,919,466,578888,5360.07
556439,3,2637,1545,470,705000,5778.69
552402,1,3207,1292,1054,590000,6210.53
571613,10,3207,1210,1059,555000,6032.61
573734,11,3207,1270,1060,602000,6543.48
552339,1,3208,523,1054,400000,5970.15
558716,4,3208,539,1056,488000,7283.58
560937,5,3208,539,1056,440000,6567.16
560995,5,3208,1251,1067,590000,6413.04
571615,10,3208,1270,1061,595000,6467.39
573601,11,2638,1550,477,680888,5361.32
560811,5,2638,846,470,558000,5365.38
558620,4,2639,1621,483,692888,5679.41
567179,8,2639,846,501,565000,5432.69
554209,2,2640,1621,489,675000,5532.79
556395,3,2640,846,483,535000,5144.23
565011,7,3209,1536,1108,640000,5663.72
552407,1,3209,966,1105,596000,6408.6
562923,6,3209,835,1114,540000,5806.45
569426,9,3209,904,1119,585000,6290.32
569432,9,3209,870,1120,554000,5956.99
571611,10,3209,904,1120,575000,6182.8
575742,12,3209,870,1122,615000,6612.9
567433,8,3210,1536,1119,648000,5734.51
554345,2,3210,904,1109,558000,6000.0
